ID,kID,kName,kResult,Not Transit-Like Flag,Stellar Eclipse Flag,Centroid Offset Flag,Ephemeris Match Indicates Contamination Flag,  Orbital Period (days),Transit Epoch ,Transit Duration (hours) ,Right Ascension, KIC Declination,Kepler-band
7055,6128027,K06020.01,FALSE POSITIVE,0,1,0,0,5.455766383,136.9072170,2.89230,293.218540,41.417339,15863
7056,6146418,K06021.01,FALSE POSITIVE,0,1,1,0,22.446207040,149.1595000,7.54910,297.793700,41.402401,11878
7057,4742420,K06120.02,CANDIDATE,0,0,0,0,205.414150000,295.6538000,10.26000,290.450260,39.862011,15416
7058,4826439,K06121.01,FALSE POSITIVE,0,1,0,0,1.237147407,132.6581514,7.06623,289.029820,39.951889,13820
7059,4990977,K06123.01,FALSE POSITIVE,0,1,0,0,2.649026189,133.3792810,2.46980,284.345030,40.196091,13870
7060,5034333,K06124.01,FALSE POSITIVE,0,1,0,0,6.932281325,134.8761980,11.03010,297.400390,40.149479,11520
7061,5039441,K06125.01,FALSE POSITIVE,0,1,0,0,2.151384476,133.1088143,3.34471,298.409850,40.156792,12916
7062,8231299,K07874.01,FALSE POSITIVE,0,1,0,0,0.562273947,131.5243300,3.15720,291.064180,44.170399,13042
7063,5121173,K06126.01,FALSE POSITIVE,1,0,0,0,17.435221800,143.2261000,51.66600,297.168430,40.275520,13439
7064,5306984,K06127.01,FALSE POSITIVE,1,0,0,0,114.271739020,163.3628542,2.19000,299.236790,40.425819,13050
7065,10198662,K06216.01,FALSE POSITIVE,1,0,0,0,26.408055320,155.7466070,2.70000,287.784610,47.228043,12655
7066,10198662,K06216.02,CANDIDATE,0,0,0,0,46.079313170,159.6728081,1.87000,287.784610,47.228043,12655
7067,4157325,K01860.04,FALSE POSITIVE,0,0,1,0,24.843483700,148.1777000,4.80000,291.556950,39.227291,14028
7068,10200627,K06217.01,CANDIDATE,0,0,0,0,7.701669400,134.2294000,10.89800,288.795530,47.203651,15268
7069,10219361,K06218.01,FALSE POSITIVE,1,0,0,0,117.634213000,176.0874000,3.82000,296.108460,47.222279,12742
7070,10228942,K06219.01,FALSE POSITIVE,0,1,0,0,21.025447023,148.2226428,6.52216,298.827390,47.257740,13079
7071,10341878,K06220.01,FALSE POSITIVE,0,0,0,1,0.933753371,131.5094500,4.43800,292.760280,47.448299,13231
7072,10357831,K06221.01,FALSE POSITIVE,0,1,0,0,1.721535880,131.7292000,1.92270,298.108340,47.487919,16459
7073,8332521,K04567.02,CANDIDATE,0,0,0,0,4.672503770,135.2367800,4.44100,301.562840,44.240391,13775
7074,6150977,K06022.01,FALSE POSITIVE,0,1,1,0,2.765621941,133.6800950,2.31910,298.824430,41.435921,15664
7075,6182019,K06023.01,FALSE POSITIVE,0,1,0,0,3.664964374,134.1528790,3.90580,282.684910,41.587959,15643
7076,6209347,K06025.01,FALSE POSITIVE,0,1,0,0,2.136577151,133.0265790,2.46820,293.198330,41.558311,15281
7077,6268722,K06026.01,FALSE POSITIVE,0,1,0,0,2.638432816,133.0039460,2.42989,285.518400,41.660469,12601
7078,6301030,K06027.01,FALSE POSITIVE,1,0,0,0,11.991000357,139.5983370,6.46480,296.296360,41.604561,17777
7079,10480982,K00744.02,FALSE POSITIVE,0,0,1,1,2.037464140,131.5456700,2.89500,295.814540,47.690350,15341
7080,6606934,K06028.01,FALSE POSITIVE,0,1,0,0,37.806940720,153.8409531,3.84264,292.071660,42.076382,14898
7081,10964440,K01310.02,CANDIDATE,0,0,0,0,144.688915000,256.3430000,9.46800,285.662690,48.435371,14569
7082,5385548,K06128.01,FALSE POSITIVE,1,0,1,1,12.425550550,141.5457000,28.49200,297.613530,40.584942,13244
7083,5428657,K06130.01,CANDIDATE,0,0,0,0,1.542874340,132.6169700,1.11210,284.441010,40.625000,15121
7084,5471617,K06131.01,FALSE POSITIVE,0,1,0,1,12.423732700,133.9642000,18.15000,297.702700,40.686230,12409
7085,5471617,K06131.02,FALSE POSITIVE,1,0,0,0,94.381630000,171.3362000,11.87000,297.702700,40.686230,12409
7086,5629353,K06132.01,CANDIDATE,0,0,0,0,33.320090800,150.0494000,6.52650,294.557890,40.850498,14624
7087,5629353,K06132.02,CONFIRMED,0,0,0,0,7.584424100,137.8470000,3.91800,294.557890,40.850498,14624
7088,10363233,K06222.01,FALSE POSITIVE,1,0,1,0,210.899577000,230.1954000,2.16700,299.617070,47.406021,14788
7089,10385682,K06223.01,FALSE POSITIVE,0,1,0,0,3.103730697,132.8744585,6.93402,282.189640,47.523762,15001
7090,10414727,K06224.01,CANDIDATE,0,0,0,0,91.205730370,210.1533987,4.17000,295.681920,47.591881,12962
7091,10414727,K06224.02,FALSE POSITIVE,1,0,0,0,253.405380000,273.6514000,7.43000,295.681920,47.591881,12962
7092,10483644,K06225.01,FALSE POSITIVE,0,1,0,0,5.110771787,133.3153440,2.48392,296.681700,47.600342,13985
7093,4736569,K01996.02,CANDIDATE,0,0,0,0,7.073945280,136.6437100,2.31900,288.668910,39.824009,15629
7094,10601549,K06226.01,FALSE POSITIVE,1,0,0,0,1.463773705,132.8075890,1.91230,292.479430,47.834610,13318
7095,10614158,K06227.01,FALSE POSITIVE,1,0,0,0,4.462553120,133.6497700,14.09570,296.975220,47.886551,14673
7096,8505215,K00099.02,FALSE POSITIVE,1,0,0,0,79.878049450,184.7704412,3.19000,295.434330,44.531120,12960
7097,10662202,K00750.03,CANDIDATE,0,0,0,0,14.516741000,138.8379900,2.70600,290.465120,47.929180,15377
7098,9008103,K03283.02,CANDIDATE,0,0,0,0,20.571810700,142.8026700,3.39900,286.089080,45.369011,15322
7099,6614926,K06029.01,FALSE POSITIVE,0,1,0,0,3.026764871,133.3279059,4.32532,294.331390,42.093979,14044
7100,6628237,K06030.01,FALSE POSITIVE,0,1,0,0,3.840130917,135.1397650,2.89510,297.471040,42.087898,14479
7101,6934587,K06032.01,FALSE POSITIVE,0,1,0,0,1.570919281,132.4736200,3.22320,286.997650,42.465160,13406
7102,7219906,K06033.01,FALSE POSITIVE,0,1,1,0,35.089769020,153.3967020,3.96230,297.014590,42.789169,14266
7103,7257373,K06034.01,FALSE POSITIVE,0,1,0,0,5.233450136,133.1261573,8.57374,282.053280,42.864952,13424
7104,7295570,K06035.01,FALSE POSITIVE,0,1,0,0,3.603701100,131.6711000,2.99400,295.657990,42.801239,14492
7105,7362852,K06036.01,FALSE POSITIVE,0,1,0,0,3.518356021,131.8005089,6.90375,291.809660,42.981609,15168
7106,5629353,K06132.03,CANDIDATE,0,0,0,0,11.867172000,142.9850000,4.81500,294.557890,40.850498,14624
7107,5641294,K06133.01,FALSE POSITIVE,0,1,0,0,2.616094300,132.5162000,21.34000,297.315430,40.874981,12754
7108,5738698,K06134.01,FALSE POSITIVE,0,1,0,0,2.404386969,133.2105484,7.40348,299.719790,40.903961,11941
7109,5768927,K06135.01,FALSE POSITIVE,0,1,0,0,4.390513938,132.5507610,2.94720,283.261720,41.084480,13209
7110,5814635,K06136.01,FALSE POSITIVE,1,0,0,0,3.869638220,131.6242000,2.29000,297.834930,41.058319,11399
7111,5816144,K06137.02,FALSE POSITIVE,0,0,1,0,7.384681000,132.1721000,3.54800,298.194120,41.029331,14191
7112,10717220,K06228.01,CONFIRMED,0,0,0,0,21.090790900,133.9631600,4.75100,285.475040,48.034931,14223
7113,10728219,K06229.01,FALSE POSITIVE,0,1,0,0,3.371796653,134.8762890,3.44210,290.660580,48.046150,15909
7114,10735988,K06230.01,CANDIDATE,0,1,0,0,1.927177921,132.5714740,2.77420,293.740110,48.011501,15706
7115,8112324,K07867.01,FALSE POSITIVE,0,1,0,0,0.575925434,131.9245800,2.46760,296.647640,43.995041,14563
7116,10971944,K06231.01,FALSE POSITIVE,1,0,0,0,496.175660000,174.0663000,11.63000,289.909670,48.489231,13515
7117,10973583,K06232.01,FALSE POSITIVE,0,1,0,0,6.256352128,133.5431810,2.35120,290.798800,48.483929,15798
7118,11099351,K06234.01,FALSE POSITIVE,0,1,0,0,2.377955070,132.5573330,2.43290,298.277370,48.640820,11639
7119,11147460,K06235.01,FALSE POSITIVE,0,1,0,0,2.053866175,132.9440620,4.80450,296.205020,48.766811,13912
7120,10662202,K00750.04,FALSE POSITIVE,1,0,0,0,36.552131300,165.0716000,2.48100,290.465120,47.929180,15377
7121,11607193,K00983.02,FALSE POSITIVE,0,1,1,0,5.177577252,132.9009561,2.47770,289.874110,49.685490,12616
7122,4247991,K02311.03,CONFIRMED,0,0,0,0,104.351962400,190.1026100,3.69500,287.241180,39.332760,12570
7123,11968463,K02433.06,CANDIDATE,0,0,0,0,6.063302980,136.1760700,3.27500,294.338470,50.336540,15212
7124,11968463,K02433.07,FALSE POSITIVE,1,0,0,0,86.431871000,423.0356000,7.37400,294.338470,50.336540,15212
7125,11074835,K02533.03,CANDIDATE,0,0,0,0,26.115288700,145.5641000,12.54000,286.715640,48.645279,13274
7126,8042747,K07861.01,FALSE POSITIVE,1,0,0,0,469.523030000,381.4073000,5.48700,296.389040,43.850510,14091
7127,7373877,K06037.01,FALSE POSITIVE,0,1,1,0,32.669962587,159.4801924,3.58100,295.030330,42.983501,15536
7128,5792202,K00841.04,FALSE POSITIVE,1,0,0,0,269.306232000,285.6272000,14.93100,292.236760,41.085880,15855
7129,7436177,K06038.01,FALSE POSITIVE,0,1,0,0,19.933647110,143.9404100,8.61220,289.110960,43.013641,14575
7130,7537945,K06039.01,FALSE POSITIVE,0,1,1,0,1.071911311,131.6075290,3.85590,294.678040,43.199261,15083
7131,7624297,K06040.01,FALSE POSITIVE,0,1,0,0,18.019651402,148.6673673,5.08572,296.459990,43.285530,14928
7132,8109692,K07864.01,FALSE POSITIVE,1,0,1,0,117.934158000,197.8657000,9.25000,295.869080,43.997959,13232
7133,7695093,K06041.01,FALSE POSITIVE,0,1,0,0,4.032762189,133.3016604,4.14212,295.808500,43.303108,13861
7134,7749318,K06042.01,FALSE POSITIVE,0,1,0,0,2.371589507,132.7432930,3.51160,290.496830,43.490910,14528
7135,7777397,K06043.01,FALSE POSITIVE,0,1,1,1,5.091121240,135.1794500,2.15900,298.843020,43.402031,11585
7136,5817566,K06138.01,FALSE POSITIVE,0,1,0,0,4.206070484,132.2484230,10.69880,298.476040,41.079910,11684
7137,6032730,K06141.01,CANDIDATE,0,0,0,0,96.509214000,223.8080000,0.58900,288.592900,41.307339,8655
7138,6116172,K06142.01,FALSE POSITIVE,1,0,0,0,69.646793110,138.2830560,3.71000,289.481450,41.499420,13735
7139,6116172,K06142.02,FALSE POSITIVE,1,0,0,0,111.655460000,148.8939000,1.05100,289.481450,41.499420,13735
7140,6116172,K06142.03,FALSE POSITIVE,1,0,1,0,86.132018640,164.2236993,3.11000,289.481450,41.499420,13735
7141,4150539,K01330.02,FALSE POSITIVE,0,0,1,1,94.219289000,196.1952000,24.31200,289.726100,39.272831,15703
7142,9839821,K02012.02,CANDIDATE,0,0,0,0,180.921729000,234.3344000,8.99000,295.342710,46.602261,14876
7143,11252617,K06236.01,FALSE POSITIVE,0,1,0,0,4.478116695,132.8719936,3.35700,295.691380,48.903770,15534
7144,8245108,K07876.01,FALSE POSITIVE,1,0,1,1,0.579108481,131.7753000,1.65900,295.814850,44.193340,15815
7145,11252617,K06236.02,FALSE POSITIVE,0,0,1,0,1.276208990,131.6866000,2.16900,295.691380,48.903770,15534
7146,11296437,K06237.01,FALSE POSITIVE,1,0,0,0,528.503440000,209.8264000,6.39400,291.573120,49.097771,11741
7147,11296437,K06237.02,FALSE POSITIVE,1,0,0,0,47.144047830,172.8557680,4.35000,291.573120,49.097771,11741
7148,11341164,K06238.01,CANDIDATE,0,0,0,0,197.054315740,266.1346771,6.38000,286.728970,49.154945,12366
7149,11462969,K06239.01,CANDIDATE,0,0,0,0,406.496216000,325.9025000,3.49500,295.566830,49.378029,13893
7150,11462969,K06239.02,FALSE POSITIVE,1,0,0,0,491.615168140,295.3512988,6.31000,295.566830,49.378029,13893
7151,7841986,K06045.01,FALSE POSITIVE,1,0,1,0,10.733707370,141.1117600,7.67060,297.739810,43.510319,13602
7152,7914906,K06047.01,FALSE POSITIVE,0,1,0,0,8.752913958,138.7249330,3.45460,298.816470,43.673321,11961
7153,5792202,K00841.05,FALSE POSITIVE,1,0,0,0,499.473380000,455.5672000,12.24800,292.236760,41.085880,15855
7154,8019043,K06048.01,FALSE POSITIVE,0,1,0,0,1.985586627,132.9336782,2.53163,288.087490,43.876141,11427
7155,8023317,K06049.01,FALSE POSITIVE,0,1,0,0,16.579028045,146.7330980,7.80300,289.970340,43.820530,12887
7156,8121067,K06050.01,FALSE POSITIVE,0,1,1,0,2.064900876,132.8744850,6.87690,298.755740,43.964642,14597
7157,6197038,K06144.01,FALSE POSITIVE,0,1,0,0,9.751720174,138.5383190,16.19370,289.300810,41.526508,13531
7158,6221385,K06145.01,CONFIRMED,0,0,0,0,19.672324000,134.3013000,4.81200,296.359440,41.574532,14263
7159,6221385,K06145.02,CONFIRMED,0,0,0,0,32.657035000,152.8810000,5.95300,296.359440,41.574532,14263
7160,6221385,K06145.03,CANDIDATE,0,0,0,0,7.313845400,137.5610000,2.27300,296.359440,41.574532,14263
7161,8260269,K07877.01,FALSE POSITIVE,0,0,1,0,6.709952530,134.0235200,2.29700,299.796750,44.163071,13872
7162,6449358,K06147.01,FALSE POSITIVE,0,1,0,0,5.776794344,133.6275034,6.33505,293.896420,41.831772,11610
7163,6593968,K06148.01,FALSE POSITIVE,1,0,0,0,23.199232560,146.6907294,2.09000,287.911040,42.014042,15778
7164,6674908,K06149.01,FALSE POSITIVE,0,0,1,0,0.503199724,131.9062700,1.11700,286.176700,42.196529,14155
7165,11558882,K06241.01,FALSE POSITIVE,0,1,0,0,73.918586150,154.6967980,6.97350,291.739930,49.570808,15401
7166,11656928,K06242.01,CANDIDATE,0,0,0,0,212.435036740,239.8349648,4.26000,289.037720,49.712601,12914
7167,11566064,K00353.03,CANDIDATE,0,0,0,0,11.161938400,133.5538000,5.19500,295.212680,49.562180,13374
7168,8042835,K07862.01,FALSE POSITIVE,1,0,0,0,2.387936960,133.2290200,17.30200,296.409670,43.876019,14394
7169,2853780,K02081.02,FALSE POSITIVE,1,0,0,0,589.179680000,185.0175000,10.20000,291.729160,38.070019,13439
7170,11656928,K06242.02,CANDIDATE,0,0,0,0,76.839945970,171.7707187,3.11000,289.037720,49.712601,12914
7171,11656928,K06242.03,CANDIDATE,0,0,0,0,78.866840000,143.7314000,4.50000,289.037720,49.712601,12914
7172,8153568,K06051.01,FALSE POSITIVE,0,1,0,0,3.607274170,133.7754800,14.08410,286.904450,44.005508,15076
7173,8167938,K06052.01,FALSE POSITIVE,1,0,0,0,2.565717939,133.2214800,1.70840,292.617460,44.002048,10846
7174,8167978,K06053.01,FALSE POSITIVE,0,1,0,0,22.052745330,151.5524570,5.59240,292.633390,44.001839,15440
7175,8168581,K06054.01,FALSE POSITIVE,0,1,0,0,2.881338104,132.9093190,3.59430,292.849730,44.060638,15139
7176,8230809,K06055.01,FALSE POSITIVE,0,1,0,0,4.078355243,132.1600730,6.46490,290.891720,44.168850,14936
7177,8364115,K06056.01,FALSE POSITIVE,0,1,1,1,7.735904410,137.9878500,4.43890,291.271510,44.376362,13241
7178,8458207,K06057.01,FALSE POSITIVE,0,1,0,0,3.530164642,134.7753500,4.11466,300.091550,44.414810,13924
7179,7825899,K00896.03,CANDIDATE,0,0,0,0,28.867210700,156.1957800,3.78200,293.061400,43.581360,15258
7180,6946681,K06150.01,CANDIDATE,0,0,0,0,48.952811300,139.6768278,1.66000,291.192930,42.494450,12182
7181,4150624,K01334.02,FALSE POSITIVE,1,0,1,1,94.225938000,196.1319000,22.08000,289.743900,39.286301,15454
7182,6946708,K06151.01,CANDIDATE,0,0,0,0,431.785560000,507.3561000,9.13500,291.200960,42.449989,14401
7183,6967278,K06152.01,FALSE POSITIVE,0,1,0,0,395.073330000,244.4858000,7.84400,296.765350,42.404987,13544
7184,7108433,K06153.01,FALSE POSITIVE,0,1,0,0,1.519183350,131.9135320,5.45573,288.823790,42.602341,15106
7185,7119080,K06154.01,FALSE POSITIVE,1,0,0,0,13.599401180,133.0874188,2.52000,292.202970,42.640499,15191
7186,7129465,K06155.01,FALSE POSITIVE,0,1,0,0,2.745910734,133.1719105,4.02594,295.137050,42.646999,15316
7187,11724210,K06244.01,FALSE POSITIVE,0,1,0,0,5.746017234,132.0425490,3.63470,297.024380,49.892170,14737
7188,11775507,K06245.01,FALSE POSITIVE,1,0,0,0,144.102562000,198.0696000,2.75300,297.517820,49.917702,12431
7189,11775507,K06245.02,CANDIDATE,0,0,0,0,112.317402000,241.6462000,3.47100,297.517820,49.917702,12431
7190,11867071,K06247.01,FALSE POSITIVE,0,1,0,0,3.963787093,135.0299510,3.10316,293.483920,50.125130,14281
7191,11975363,K06248.01,FALSE POSITIVE,0,1,0,0,1.759208679,132.6537254,4.60837,297.334200,50.311138,15409
7192,12207117,K06249.01,FALSE POSITIVE,1,0,0,0,1.603179400,131.5678000,0.91000,290.557280,50.832722,14653
7193,6768394,K02086.04,FALSE POSITIVE,1,0,0,0,335.563110000,340.6688000,13.06000,288.961240,42.265011,13959
7194,8580438,K06058.01,FALSE POSITIVE,0,1,0,0,6.496031958,135.4687416,5.21924,298.382720,44.615570,14502
7195,8581232,K06059.01,FALSE POSITIVE,0,1,1,0,4.012537983,134.6524060,2.01010,298.575990,44.683788,15381
7196,8655458,K06060.01,FALSE POSITIVE,0,1,1,0,1.594162001,132.6346790,5.49580,301.098570,44.760590,14585
7197,8695779,K06061.01,FALSE POSITIVE,0,1,0,0,10.238939876,132.7225520,3.48510,294.333500,44.870853,13897
7198,8953059,K06062.01,FALSE POSITIVE,0,1,0,0,5.499941387,136.8694030,5.13390,291.842220,45.239300,15480
7199,9214712,K06064.01,FALSE POSITIVE,0,1,0,0,265.299622700,316.9197700,8.84520,290.389620,45.681438,15518
7200,9214715,K06065.01,FALSE POSITIVE,0,1,0,1,265.299962300,316.9182100,8.85770,290.391240,45.681610,15279
7201,7190639,K06157.01,FALSE POSITIVE,1,0,0,0,98.102098300,170.3318900,1.22500,288.720830,42.716980,13557
7202,7198881,K06158.01,FALSE POSITIVE,1,0,0,0,182.467019000,215.0190000,7.60700,291.348050,42.794540,13408
7203,7198881,K06158.02,FALSE POSITIVE,1,0,0,0,126.578372670,198.1194352,2.50000,291.348050,42.794540,13408
7204,7422883,K06159.01,FALSE POSITIVE,0,1,0,0,11.414375050,142.5964900,6.27600,283.607330,43.004189,11254
7205,10545066,K00337.02,CANDIDATE,0,0,0,0,154.607419000,250.5204000,9.22500,295.684810,47.748081,13936
7206,7663405,K01519.02,CANDIDATE,0,0,0,0,57.132855000,152.9919000,4.95800,283.478180,43.383781,15369
7207,7464205,K06160.01,FALSE POSITIVE,1,0,0,0,151.318470000,148.9275000,16.45000,296.855830,43.058311,12744
7208,12367464,K06250.01,CANDIDATE,0,1,0,0,1.853209359,132.2496610,1.75430,296.414370,51.162006,13085
7209,12470041,K06251.01,FALSE POSITIVE,0,1,0,0,14.667694620,139.1617360,2.44620,296.014830,51.346970,13415
7210,11358389,K02163.03,CANDIDATE,0,0,0,0,28.225104900,153.7452000,2.35400,295.626590,49.130428,14651
7211,5706595,K02183.03,FALSE POSITIVE,1,0,0,0,150.381954000,205.2811000,4.96800,292.171140,40.916309,15198
7212,8179286,K07869.01,FALSE POSITIVE,0,1,1,0,11.413214400,140.1198800,2.37100,296.273930,44.010441,13746
7213,3548044,K02194.03,CANDIDATE,0,0,0,0,445.216850000,202.8470000,16.37000,292.326450,38.657581,13865
7214,2581191,K02203.02,FALSE POSITIVE,1,0,0,0,172.178768000,139.4420000,1.19000,292.600250,37.832069,14349
7215,8168187,K02209.02,CANDIDATE,0,0,0,0,35.502865000,150.4186000,8.14900,292.714450,44.082329,14310
7216,9221398,K06066.01,FALSE POSITIVE,0,1,0,0,13.787520532,136.7620970,2.55435,293.092860,45.691841,12140
7217,9411317,K06067.01,FALSE POSITIVE,0,1,0,0,8.290459700,132.2495600,2.60020,294.668520,45.966431,17409
7218,9605514,K00945.03,FALSE POSITIVE,1,0,0,0,66.789347000,184.4713000,4.08000,297.951600,46.264721,15083
7219,9418619,K06068.01,FALSE POSITIVE,0,1,0,0,6.150251376,134.4228253,1.68923,297.181760,45.988441,10622
7220,9532123,K06069.01,FALSE POSITIVE,1,0,0,0,8.214204254,135.0140300,4.59050,294.178960,46.188431,16356
7221,9649222,K06071.01,FALSE POSITIVE,0,1,0,0,5.918619554,132.9247160,3.94804,291.858460,46.386452,15678
7222,9664215,K06072.01,FALSE POSITIVE,0,1,0,0,3.319523463,131.9230460,3.34650,297.359620,46.343552,15101
7223,7750740,K06162.01,FALSE POSITIVE,0,1,0,0,5.874197307,134.3187261,4.26585,290.996430,43.458752,14857
7224,7779942,K06163.01,FALSE POSITIVE,1,0,0,0,19.795973100,135.9366700,5.34200,299.443450,43.449886,9816
7225,7835312,K06164.01,CANDIDATE,0,0,0,0,29.512615300,134.7234000,6.31400,295.970790,43.529690,15334
7226,7835312,K06164.02,FALSE POSITIVE,1,0,0,0,209.000550190,149.8223238,2.52000,295.970790,43.529690,15334
7227,7838906,K06165.01,FALSE POSITIVE,0,1,1,0,5.614892073,132.8429640,3.72940,296.985630,43.581352,11925
7228,7908367,K06166.01,CONFIRMED,0,0,0,0,12.206430400,134.0530000,2.40700,297.212160,43.643719,14130
7229,7908367,K06166.02,CONFIRMED,0,0,0,0,6.651318900,135.2890000,2.13500,297.212160,43.643719,14130
7230,7940533,K06167.01,FALSE POSITIVE,0,1,0,0,3.905532605,133.3493610,6.80910,283.066280,43.743591,12862
7231,4142847,K02210.02,CONFIRMED,0,0,0,0,210.631486000,300.7229200,8.41900,287.302830,39.289688,15195
7232,9221517,K02281.02,FALSE POSITIVE,1,0,0,0,455.274050000,367.9500000,2.40000,293.131100,45.663551,13829
7233,10730703,K02327.02,CANDIDATE,0,0,0,0,46.331703000,173.2164000,4.51400,291.657780,48.009312,15378
7234,4665571,K02393.02,CANDIDATE,0,0,0,0,0.766691517,132.1966700,1.26380,294.664700,39.783829,14903
7235,7047363,K02432.02,FALSE POSITIVE,1,0,0,0,93.627325100,222.5881699,1.92000,295.624690,42.545898,15956
7236,7289317,K02450.02,CANDIDATE,0,0,0,0,7.193119300,137.2737000,2.93500,294.009460,42.880772,14834
7237,9714358,K06073.01,FALSE POSITIVE,0,1,0,0,6.474202359,134.3950738,3.35989,293.540280,46.437279,14998
7238,9851123,K06074.01,FALSE POSITIVE,0,1,1,1,8.480304800,135.8522800,7.53480,298.794370,46.680771,15736
7239,10026458,K06076.01,FALSE POSITIVE,0,1,1,1,9.934437950,132.8730700,8.09800,297.259430,46.987629,15777
7240,10139305,K06077.01,FALSE POSITIVE,0,1,0,0,2.173552528,132.3118000,1.61070,291.144010,47.185459,14605
7241,7375348,K00266.02,CANDIDATE,0,0,0,0,47.743950900,160.1590500,2.99000,295.404330,42.981422,11472
7242,1432789,K00992.02,CANDIDATE,0,0,0,0,4.578343670,132.2982000,3.98700,291.499420,37.059280,15214
7243,10288922,K06078.01,FALSE POSITIVE,0,1,1,0,10.157715971,139.4422750,2.95260,297.158940,47.319191,15589
7244,7974634,K06168.01,FALSE POSITIVE,1,0,0,0,131.258668000,182.3187000,4.89000,296.586980,43.766918,12236
7245,7974634,K06168.02,FALSE POSITIVE,1,0,0,0,75.072964000,147.1591000,9.21000,296.586980,43.766918,12236
7246,7974634,K06168.03,FALSE POSITIVE,1,0,0,0,404.701927000,196.6089000,3.98100,296.586980,43.766918,12236
7247,8043882,K06169.01,FALSE POSITIVE,0,0,1,1,0.779609509,131.6784300,4.01300,296.711400,43.858150,15211
7248,8058507,K06170.01,FALSE POSITIVE,1,0,0,0,15.805296280,135.9561178,1.56000,300.292690,43.811508,13148
7249,8095099,K06171.01,FALSE POSITIVE,0,1,0,0,2.103239235,132.8681395,7.08365,290.910580,43.929470,14169
7250,8163784,K06172.01,CANDIDATE,0,0,0,0,31.813489200,137.8233100,1.42200,291.066990,44.071201,14458
7251,2305866,K02610.02,CANDIDATE,0,0,0,0,115.230655000,176.6440000,17.73500,292.093320,37.613480,12605
7252,12206313,K02714.03,CONFIRMED,0,0,0,0,184.262741000,255.2287000,11.94000,290.082760,50.863480,13312
7253,6436029,K02828.02,CANDIDATE,0,0,0,0,505.462916000,458.0775500,10.12700,289.538820,41.892818,15768
7254,7767162,K02869.02,CANDIDATE,0,0,0,0,274.743032000,300.5018000,9.13700,296.293550,43.403271,13749
7255,9478990,K00423.02,FALSE POSITIVE,1,0,0,0,360.477635000,253.9112000,4.33200,296.960270,46.034302,14327
7256,10793172,K02871.03,FALSE POSITIVE,1,0,0,0,18.081142900,140.5222000,4.44000,290.201630,48.185822,14754
7257,10122538,K02926.03,CONFIRMED,0,0,0,0,20.956998500,139.0766400,3.49300,283.336060,47.174541,16279
7258,10710755,K06080.01,FALSE POSITIVE,0,1,0,0,4.816610903,133.7636360,3.82353,281.936400,48.010059,14843
7259,10727668,K06081.01,FALSE POSITIVE,0,1,0,0,2.305903447,131.7928588,3.38280,290.439940,48.045101,16321
7260,10735519,K06082.01,FALSE POSITIVE,0,1,0,0,1.814128042,131.9388710,3.06460,293.557370,48.041740,11780
7261,8197767,K07871.01,FALSE POSITIVE,1,0,1,0,1.247121237,132.3946100,9.36300,301.039640,44.036179,13704
7262,10935310,K06083.01,FALSE POSITIVE,0,1,0,0,4.128795314,132.5796644,2.77100,297.915920,48.332050,13100
7263,11021252,K06084.01,FALSE POSITIVE,0,1,0,0,3.269176601,133.2578250,2.72330,287.356080,48.543091,14966
7264,11408935,K06086.01,FALSE POSITIVE,0,1,0,0,15.995094054,147.3054070,8.45037,294.780790,49.273621,15284
7265,8165617,K06173.01,FALSE POSITIVE,1,0,0,0,214.013044000,179.8607000,7.87000,291.742310,44.074871,12445
7266,8181016,K06174.01,FALSE POSITIVE,0,1,1,0,0.709142320,132.1761000,1.93600,296.784300,44.069012,14677
7267,8197761,K06175.01,FALSE POSITIVE,0,1,0,0,9.868695890,138.9958400,2.87600,301.038760,44.071098,10656
7268,4840513,K01541.02,FALSE POSITIVE,1,0,0,0,66.344551220,153.3142060,3.64000,293.195070,39.907280,15189
7269,8223568,K06176.01,CANDIDATE,0,0,0,0,143.096880000,143.7010000,17.74000,287.985600,44.147202,11538
7270,8223568,K06176.02,FALSE POSITIVE,1,0,0,0,73.456757300,172.3647107,2.74000,287.985600,44.147202,11538
7271,8265156,K06177.01,FALSE POSITIVE,0,0,1,0,0.978362973,132.1260000,1.20600,301.134280,44.100128,12340
7272,8355178,K06178.01,CANDIDATE,0,0,0,0,13.032730100,133.6778000,3.90200,287.531770,44.308010,15863
7273,4770174,K02971.02,CANDIDATE,0,0,0,0,31.953367900,159.6588000,8.42400,297.393710,39.829041,12742
7274,9838804,K03028.02,CANDIDATE,0,0,0,0,458.167540000,462.2522000,6.97000,294.962460,46.676289,15983
7275,9020114,K03088.02,CANDIDATE,0,0,0,0,67.876660500,187.3703000,2.59800,291.164370,45.318291,14953
7276,6609270,K03090.02,FALSE POSITIVE,0,0,1,0,15.036777600,133.6558000,3.04200,292.737640,42.014832,15665
7277,7983117,K03214.02,CANDIDATE,0,0,0,0,25.090157400,138.4988000,8.27300,298.673770,43.795479,12014
7278,11125797,K03371.02,CONFIRMED,0,0,0,0,12.253843480,143.7054900,2.37300,285.313810,48.725250,13747
7279,9966219,K03401.02,CANDIDATE,0,0,0,0,326.670800000,327.7185000,10.84000,297.478390,46.815750,14388
7280,11974540,K00129.02,FALSE POSITIVE,1,0,0,0,143.211093620,221.7556468,2.71000,297.009430,50.372318,13224
